27095,19474
27594,19542
28094,19550
28595,19624
29094,19628
29594,19584
30094,19638
30595,19658
31094,19582
31594,19538
32095,19596
32594,19512
33094,19660
33594,19510
34095,19656
34594,19590
35094,19624
35595,19658
36094,19700
36594,19604
37094,19544
37595,19534
38094,19650
38594,19636
39095,19542
39595,19596
40094,19438
40594,19646
41095,19584
41594,19788
42094,20970
42595,25098
43095,18986
43594,23468
44095,25468
44595,27082
45094,25522
45594,27892
46095,24810
46595,26864
47094,26372
47595,26338
48095,29204
48594,28970
49094,26824
49595,27944
50095,22986
50594,26864
51095,28734
51595,26694
52094,28720
52594,25124
53095,32664
53595,27334
54094,27480
54595,27134
55095,29514
55595,27336
56094,30800
56595,24472
57095,28940
57594,28206
58095,30140
58595,36066
59095,26862
59594,29944
60095,28698
60595,28916
61094,29432
61595,29402
62095,27710
62595,32550
63094,30202
63595,28740
64095,29318
64594,29592
65095,32270
65595,30690
66095,30934
66594,30812
67095,29666
67595,29962
68094,30358
68595,29888
69095,31662
69595,29048
70094,31598
70595,31038
71095,30476
71595,30808
72095,31142
72595,28338
73095,28804
73594,31040
74095,30424
74595,31220
75095,28234
75595,32130
76095,29782
76595,30952
77095,30110
77595,29978
78095,31768
78595,40296
79095,33908
79595,35116
80095,30602
80595,33196
81095,29468
81595,30454
82095,32274
82595,31124
83095,32886
83595,30862
84096,30902
84595,29852
85095,24860
85595,30374
86095,29396
86595,33192
87095,28110
87596,30150
88095,28828
88595,34394
89095,29990
89595,31598
90095,29400
90595,31762
91096,30502
91595,32566
92095,24710
92595,29032
93095,29224
93595,29184
94095,29670
94596,30400
95095,31706
95595,29408
96095,26806
96595,28084
97095,28802
97595,24994
98096,29680
98595,29648
99095,30698
99595,29588
100096,24798
100595,33696
101095,25700
101596,30710
102095,26008
102595,33546
103096,30576
103596,30066
104095,34084
104595,30664
105096,26326
105595,30606
106095,29518
106596,29798
107096,29822
107595,29848
108095,30790
108596,24792
109095,29582
109595,25320
110096,31104
110596,32234
111095,30118
111595,30248
112096,29222
112595,34162
113095,30250
113596,31872
114096,33172
114595,30680
115095,30838
115596,34544
116096,30998
116595,30528
117096,29374
117596,28410
118095,29768
118595,32084
119096,30292
119596,29832
120095,28374
120596,31548
121096,29584
121595,31694
122095,25172
122596,30432
123096,29728
123595,30730
124096,31000
124596,27596
125095,30968
125596,33296
126096,29176
126596,20090
127095,19932
127596,19994
128096,19048
128595,22682
129096,31134
129596,35490
130096,21992
130595,31854
131096,21954
131596,26760
132096,26246
132596,23202
133096,19476
133596,24218
134095,28344
134596,28932
135096,29314
135596,26790
136096,24886
136596,25326
137096,24578
137595,24980
138096,29054
138596,26828
139096,27988
139596,28004
140096,27656
140596,26456
141095,22196
141596,19176
142096,19058
142596,19126
143096,19118
143596,19006
144096,19126
144595,19106
145096,19140
145596,19172
146096,19194
146596,24108
147096,22360
147596,29116
148096,27712
148596,26916
149096,28054
149596,27674
150096,28146
150596,28954
151096,27800
151597,28408
152096,25394
152596,27092
153096,26906
153596,27370
154096,27368
154596,23316
155097,25986
155596,20232
156096,22788
156596,22104
157096,33366
157596,20024
158096,22330
158597,22710
159096,22290
159596,21166
160096,20120
160596,21918
161096,22922
161596,22670
162097,23822
162596,20676
163096,20932
163596,21476
164097,22672
164596,21746
165096,22458
165597,20814
166096,22672
166596,21832
167096,22920
167597,22824
168096,23070
168596,22482
169097,21968
169596,22572
170096,23858
170596,21672
171097,23288
171596,22492
172096,23184
172597,20690
173096,22754
173596,23052
174096,19148
174597,19152
175096,19188
175596,19106
176097,19166
176596,19170
177096,19136
177597,19118
178097,19254
178596,19090
179096,17780
179597,26726
180097,23502
180596,26488
181097,28590
181597,26364
182096,28722
182596,24500
183097,27442
183597,26400
184096,27492
184597,26552
185097,26944
185596,27856
186096,28200
186597,27534
187097,27984
187596,28620
188097,27428
188597,28916
189096,28266
189596,28084
190097,27050
190597,27534
191096,26650
191597,28002
192097,27602
192596,27452
193096,28114
193597,27440
194097,30798
194596,29202
195097,28724
195597,30846
196097,30450
196596,27108
197097,26796
197597,29916
198096,25616
198597,26568
199097,24626
199597,31042
200096,27162
200597,23806
201097,19068
201596,19100
202097,19200
202597,19090
203097,19178
203596,19362
204097,24354
204597,26284
205096,27204
205597,24878
206097,20128
206597,19204
207096,19312
207597,19152
208097,19168
208596,19204
209097,19130
209597,19102
210097,19160
210597,19116
211097,19180
211597,19222
212097,19150
212597,19268
213097,19150
213597,19202
214097,19208
214597,19444
215097,19846
215597,24536
216097,21234
216597,22132
217097,24930
217597,23476
218097,20410
218597,23246
219097,23432
219597,18448
220097,22536
220597,16900
221097,23462
221597,22174
222097,23344
222597,26190
223097,17174
223597,20234
224097,20922
224598,19578
225097,20740
225597,24578
226097,21236
226597,16582
227097,15584
227597,21228
228098,16198
228597,19808
229097,20472
229597,18900
230097,22116
230597,19212
231097,23774
231598,17814
232097,19988
232597,18666
233097,19656
233597,20412
234097,18936
234597,23138
235098,24220
235597,19882
236097,21446
236597,19948
237097,19358
237597,22212
238097,24352
238598,17520
239097,20454
239597,17252
240097,18664
240598,19470
241097,18056
241597,21298
242098,19398
242597,21876
243097,19918
243598,23102
244098,18522
244597,22320
245097,18294
245598,22102
246097,17446
246597,19232
247098,19170
247598,19202
248097,19100
248597,19202
249098,19170
249597,19110
250097,20360
250598,26244
251098,23158
251597,24484
252097,24568
252598,16582
253097,22360
253597,17818
254098,23058
254598,37462
255097,20844
255597,22072
256098,23104
256598,18824
257097,20086
257598,19172
258098,19082
258597,19112
259097,19212
259598,19228
260098,19212
260597,19196
261098,19112
261598,19168
262097,19106
262597,21192
263098,19192
263598,19500
264097,20780
264598,24624
265098,22830
265597,22208
266097,26902
266598,22990
267098,23296
267597,19020
268098,19102
268598,19092
269097,19064
269598,19218
270098,19214
270598,23752
271097,24122
271598,18912
272098,24298
272598,32564
273098,22256
273598,24662
274098,21764
274597,18166
275098,24684
275598,23532
276098,28712
276598,24472
